order_id,customer_id,order_date,product_id,quantity,unit_price,total_amount,order_status,payment_date
86793,6178,2022-06-02,162,3,326.80,980.40,Completed,2022-06-02
86794,6800,2025-04-17,193,6,395.29,2371.74,Completed,2025-04-17
86795,8683,2025-08-08,184,6,299.67,1798.02,Completed,2025-08-12
86796,4112,2026-07-28,183,3,16.88,50.64,Cancelled,
86797,31,2022-02-24,477,5,125.92,629.60,Completed,2022-02-26
86798,1584,2026-04-04,83,1,220.78,220.78,Pending,
86799,2027,2024-05-30,208,2,25.37,50.74,Completed,2024-06-01
86800,7276,2024-02-11,141,6,325.44,1952.64,Completed,2024-02-15
86801,9360,2025-08-17,331,3,238.23,714.69,Cancelled,
86802,6188,2025-01-27,92,4,203.02,812.08,Completed,2025-01-27
86803,926,2025-05-31,195,4,217.28,869.12,Completed,2025-05-31
86804,2112,2026-08-09,181,6,268.67,1612.02,Pending,
86805,8459,2026-04-03,414,5,329.34,1646.70,Completed,2026-04-04
86806,2126,2026-02-07,97,3,291.50,874.50,Completed,2026-02-09
86807,2361,2025-12-14,424,5,83.16,415.80,Completed,2025-12-17
86808,7280,2026-07-28,10,6,220.29,1321.74,Completed,2026-08-01
86809,6893,2026-07-11,304,6,296.78,1780.68,Completed,2026-07-15
86810,6418,2024-10-28,403,6,356.00,2136.00,Completed,2024-10-30
86811,5985,2026-03-15,220,2,110.98,221.96,Completed,2026-03-15
86812,2879,2023-12-12,7,6,123.13,738.78,Completed,2023-12-13
86813,2257,2024-11-24,491,4,406.59,1626.36,Completed,2024-11-25
86814,4402,2024-01-16,462,2,202.08,404.16,Pending,
86815,9046,2026-01-12,276,3,288.27,864.81,Completed,2026-01-15
86816,9400,2024-04-23,398,5,325.46,1627.30,Completed,2024-04-27
86817,4714,2025-06-05,492,4,229.65,918.60,Completed,2025-06-08
86818,4439,2026-04-20,101,2,264.56,529.12,Completed,2026-04-21
86819,8481,2024-10-25,48,5,306.67,1533.35,Completed,2024-10-29
86820,8130,2024-10-14,336,3,355.83,1067.49,Pending,
86821,7247,2026-07-24,451,3,25.34,76.02,Completed,2026-07-26
86822,1694,2026-07-11,192,1,225.97,225.97,Completed,2026-07-15
86823,1765,2024-11-03,421,6,78.58,471.48,Cancelled,
86824,8777,2024-09-12,372,5,236.34,1181.70,Completed,2024-09-13
86825,281,2025-02-23,269,1,364.42,364.42,Cancelled,
86826,4849,2023-06-24,345,2,220.55,441.10,Completed,2023-06-28
86827,9596,2020-12-21,23,2,103.64,207.28,Pending,
86828,7088,2026-03-21,183,5,16.88,84.40,Cancelled,
86829,5596,2024-09-01,107,4,174.54,698.16,Completed,2024-09-02
86830,5897,2025-12-22,7,6,123.13,738.78,Completed,2025-12-22
86831,6484,2021-10-29,413,6,71.35,428.10,Completed,2021-10-31
86832,5922,2024-11-24,199,5,173.64,868.20,Completed,2024-11-25
86833,3733,2023-12-17,372,5,236.34,1181.70,Completed,2023-12-18
86834,7826,2022-10-23,417,2,400.31,800.62,Completed,2022-10-24
86835,97,2024-10-01,299,6,273.66,1641.96,Completed,2024-10-01
86836,2609,2022-12-30,270,1,330.18,330.18,Completed,2022-12-30
86837,1963,2026-03-05,146,5,419.65,2098.25,Completed,2026-03-05
86838,6958,2024-07-07,268,6,412.49,2474.94,Pending,
86839,4586,2024-05-24,351,2,228.45,456.90,Completed,2024-05-26
86840,8125,2025-05-10,293,4,349.55,1398.20,Completed,2025-05-14
86841,6013,2026-08-14,267,3,216.13,648.39,Cancelled,
86842,4617,2026-05-16,193,6,395.29,2371.74,Pending,
86843,1964,2026-02-02,476,1,85.46,85.46,Completed,2026-02-06
86844,2774,2026-06-10,216,6,264.58,1587.48,Completed,2026-06-10
86845,6041,2024-12-03,321,4,126.51,506.04,Completed,2024-12-03
86846,1490,2022-05-04,94,7,57.74,404.18,Pending,
86847,108,2025-05-29,251,2,387.48,774.96,Pending,
86848,7887,2025-07-23,228,6,269.30,1615.80,Completed,2025-07-23
86849,7674,2024-05-10,189,5,246.52,1232.60,Completed,2024-05-10
86850,7121,2025-08-23,246,6,270.20,1621.20,Completed,2025-08-26
86851,2008,2025-06-04,471,6,274.76,1648.56,Completed,2025-06-08
86852,5096,2022-05-11,478,5,356.79,1783.95,Completed,2022-05-11
86853,8769,2024-10-10,491,6,406.59,2439.54,Completed,2024-10-10
86854,2297,2025-06-16,131,4,293.96,1175.84,Completed,2025-06-16
86855,4911,2026-04-05,170,3,325.43,976.29,Completed,2026-04-09
86856,7899,2026-01-27,425,3,270.20,810.60,Completed,2026-01-29
86857,2205,2024-08-29,369,4,228.91,915.64,Completed,2024-08-30
86858,6392,2025-04-13,239,3,209.71,629.13,Completed,2025-04-13
86859,1203,2026-06-05,273,3,183.99,551.97,Completed,2026-06-09
86860,1256,2024-09-02,437,2,330.98,661.96,Completed,2024-09-06
86861,7628,2024-12-26,325,1,77.72,77.72,Cancelled,
86862,6499,2023-01-31,410,3,319.93,959.79,Completed,2023-02-03
86863,8957,2026-03-27,390,1,150.56,150.56,Completed,2026-03-29
86864,6862,2025-10-26,3,5,177.69,888.45,Completed,2025-10-28
86865,6693,2024-05-04,6,3,85.11,255.33,Completed,2024-05-07
86866,8674,2026-08-13,386,5,413.82,2069.10,Completed,2026-08-14
86867,7473,2026-08-03,421,3,78.58,235.74,Completed,2026-08-06
86868,7216,2026-06-22,299,5,273.66,1368.30,Completed,2026-06-22
86869,6949,2025-03-07,86,1,378.30,378.30,Completed,2025-03-11
86870,9633,2026-04-24,428,1,417.66,417.66,Completed,2026-04-25
86871,5536,2025-06-01,224,1,189.67,189.67,Pending,
86872,4224,2025-01-20,250,3,307.62,922.86,Completed,2025-01-23
86873,8485,2024-10-18,104,3,325.54,976.62,Completed,2024-10-19
86874,7576,2025-07-12,108,5,224.63,1123.15,Completed,2025-07-13
86875,5755,2023-04-26,70,3,272.70,818.10,Completed,2023-04-29
86876,4088,2023-08-05,275,1,296.81,296.81,Completed,2023-08-05
86877,5787,2026-08-03,399,1,273.15,273.15,Completed,2026-08-06
86878,4731,2026-06-20,6,4,85.11,340.44,Pending,
86879,6058,2026-04-19,148,2,279.03,558.06,Completed,2026-04-23
86880,1228,2021-01-02,131,2,293.96,587.92,Completed,2021-01-02
86881,8601,2025-02-28,418,5,73.38,366.90,Completed,2025-02-28
86882,6201,2025-08-02,401,5,326.49,1632.45,Completed,2025-08-06
86883,6032,2021-05-19,109,5,335.45,1677.25,Completed,2021-05-23
86884,1592,2025-01-28,338,4,34.01,136.04,Completed,2025-01-29
86885,8805,2025-10-02,400,5,258.32,1291.60,Completed,2025-10-02
86886,1407,2024-09-17,493,3,177.80,533.40,Cancelled,
86887,5415,2025-08-17,26,1,160.93,160.93,Completed,2025-08-21
86888,3582,2025-11-03,98,3,276.17,828.51,Completed,2025-11-03
86889,2776,2024-01-25,326,5,284.38,1421.90,Completed,2024-01-25
86890,2591,2026-03-05,207,6,147.67,886.02,Cancelled,
86891,427,2023-10-25,466,6,116.29,697.74,Completed,2023-10-27
86892,581,2026-07-01,215,7,243.91,1707.37,Completed,2026-07-03
86893,612,2025-02-08,397,3,297.39,892.17,Completed,2025-02-10
86894,4935,2023-08-04,475,3,80.17,240.51,Completed,2023-08-05
86895,4949,2026-05-26,497,4,159.71,638.84,Completed,2026-05-27
86896,5494,2023-03-06,12,3,320.36,961.08,Completed,2023-03-08
86897,1895,2020-12-15,484,1,47.59,47.59,Pending,
86898,974,2026-06-20,347,1,211.35,211.35,Completed,2026-06-21
86899,4112,2025-09-23,337,2,395.22,790.44,Completed,2025-09-26
86900,3982,2024-07-25,17,4,187.22,748.88,Completed,2024-07-29
86901,7841,2026-06-03,83,3,220.78,662.34,Completed,2026-06-06
86902,6219,2025-06-09,273,4,183.99,735.96,Completed,2025-06-09
86903,1913,2026-03-02,164,4,161.27,645.08,Completed,2026-03-04
86904,2771,2022-09-03,194,4,147.13,588.52,Cancelled,
86905,5568,2025-01-09,300,5,46.86,234.30,Pending,
86906,4696,2025-02-22,303,3,68.92,206.76,Completed,2025-02-26
86907,4655,2023-09-02,58,2,128.20,256.40,Completed,2023-09-02
86908,8334,2025-05-22,59,4,74.04,296.16,Cancelled,
86909,331,2024-05-29,261,5,200.27,1001.35,Completed,2024-05-30
86910,6851,2026-01-15,134,2,401.33,802.66,Completed,2026-01-17
86911,6512,2026-07-17,89,5,130.61,653.05,Completed,2026-07-19
86912,7535,2024-12-11,402,1,156.70,156.70,Completed,2024-12-12
86913,1260,2024-11-20,228,1,269.30,269.30,Completed,2024-11-24
86914,5348,2024-05-09,174,6,118.75,712.50,Completed,2024-05-09
86915,8707,2025-09-24,204,1,270.67,270.67,Completed,2025-09-24
86916,3197,2026-01-20,7,3,123.13,369.39,Completed,2026-01-23
86917,5574,2024-07-29,476,1,85.46,85.46,Completed,2024-07-31
86918,1797,2024-09-27,409,1,42.18,42.18,Completed,2024-09-27
86919,4456,2023-01-17,136,2,186.74,373.48,Completed,2023-01-18
86920,8452,2022-11-08,173,6,100.74,604.44,Completed,2022-11-11
86921,1602,2021-04-25,481,2,128.28,256.56,Completed,2021-04-26
86922,3522,2024-08-12,188,4,413.47,1653.88,Completed,2024-08-15
86923,3415,2022-11-25,45,5,160.62,803.10,Completed,2022-11-26
86924,696,2026-02-18,487,3,167.95,503.85,Completed,2026-02-20
86925,3608,2026-04-01,408,1,14.17,14.17,Completed,2026-04-04
86926,5406,2026-06-23,128,3,381.19,1143.57,Completed,2026-06-24
86927,8005,2023-02-18,56,1,71.90,71.90,Completed,2023-02-18
86928,1296,2023-12-14,373,6,240.15,1440.90,Completed,2023-12-18
86929,3876,2026-08-14,269,1,364.42,364.42,Pending,
86930,3786,2024-10-23,226,6,379.10,2274.60,Pending,
86931,1869,2023-07-31,369,4,228.91,915.64,Completed,2023-07-31
86932,9125,2025-07-04,289,5,85.66,428.30,Pending,
86933,7623,2022-11-26,29,4,211.35,845.40,Pending,
86934,1400,2023-01-09,377,5,80.28,401.40,Completed,2023-01-09
86935,3245,2025-06-24,131,2,293.96,587.92,Completed,2025-06-27
86936,8939,2024-09-05,49,3,394.08,1182.24,Completed,2024-09-09
86937,9541,2023-04-02,414,1,329.34,329.34,Completed,2023-04-04
86938,6431,2024-02-17,327,5,236.61,1183.05,Completed,2024-02-19
86939,8335,2023-05-22,26,2,160.93,321.86,Completed,2023-05-23
86940,1008,2025-02-12,9,8,271.32,2170.56,Completed,2025-02-15
86941,2131,2025-05-27,71,6,118.69,712.14,Completed,2025-05-27
86942,6363,2024-06-08,125,4,268.24,1072.96,Completed,2024-06-09
86943,5041,2024-04-27,122,4,74.12,296.48,Cancelled,
86944,1158,2024-10-25,472,4,250.69,1002.76,Completed,2024-10-25
86945,1095,2026-08-14,28,2,236.09,472.18,Completed,2026-08-14
86946,1746,2023-05-07,317,5,189.65,948.25,Pending,
86947,9386,2025-07-30,253,4,262.04,1048.16,Completed,2025-08-01
86948,2220,2025-06-25,365,2,8.36,16.72,Completed,2025-06-26
86949,2401,2026-04-13,467,2,125.52,251.04,Completed,2026-04-14
86950,6864,2024-07-27,50,1,199.30,199.30,Completed,2024-07-28
86951,1809,2024-04-01,158,4,315.78,1263.12,Cancelled,
86952,9045,2026-03-18,323,3,64.41,193.23,Completed,2026-03-20
86953,9130,2025-08-22,469,5,282.04,1410.20,Completed,2025-08-25
86954,8742,2021-10-21,424,5,83.16,415.80,Completed,2021-10-22
86955,6858,2026-08-12,377,6,80.28,481.68,Pending,
86956,2749,2026-03-12,8,2,81.93,163.86,Completed,2026-03-12
86957,3193,2026-06-20,78,6,162.42,974.52,Completed,2026-06-24
86958,7719,2024-01-06,151,2,27.92,55.84,Completed,2024-01-07
86959,1541,2024-07-07,288,2,353.80,707.60,Cancelled,
86960,2904,2026-04-27,189,3,246.52,739.56,Completed,2026-05-01
86961,7063,2024-04-26,39,4,197.96,791.84,Completed,2024-04-27
86962,6306,2026-08-13,139,5,177.76,888.80,Completed,2026-08-14
86963,9627,2021-11-05,476,5,85.46,427.30,Completed,2021-11-07
86964,1310,2021-12-24,341,7,18.56,129.92,Pending,
86965,3782,2026-07-29,33,1,27.50,27.50,Completed,2026-08-02
86966,1460,2026-01-06,483,8,251.76,2014.08,Completed,2026-01-07
86967,5743,2022-08-23,130,5,270.01,1350.05,Completed,2022-08-27
86968,9606,2022-03-13,82,6,255.64,1533.84,Completed,2022-03-15
86969,521,2023-05-31,377,3,80.28,240.84,Completed,2023-06-04
86970,5645,2025-03-22,154,2,144.59,289.18,Completed,2025-03-23
86971,5098,2025-12-11,317,3,189.65,568.95,Completed,2025-12-14
86972,9603,2026-07-08,232,6,117.23,703.38,Completed,2026-07-11
86973,3946,2026-04-20,352,1,84.65,84.65,Completed,2026-04-23
86974,3466,2025-04-04,49,1,394.08,394.08,Completed,2025-04-05
86975,8151,2026-07-05,24,6,286.13,1716.78,Cancelled,
86976,4135,2024-05-17,129,1,399.16,399.16,Pending,
86977,2764,2026-08-08,374,6,58.91,353.46,Completed,2026-08-11
86978,449,2026-05-23,472,2,250.69,501.38,Completed,2026-05-27
86979,4953,2026-03-28,145,4,158.92,635.68,Completed,2026-03-29
86980,8457,2025-10-30,15,1,417.04,417.04,Completed,2025-11-03
86981,7119,2023-05-05,487,6,167.95,1007.70,Completed,2023-05-05
86982,1496,2022-06-18,47,5,249.98,1249.90,Cancelled,
86983,2802,2024-08-28,112,6,289.68,1738.08,Completed,2024-09-01
86984,2301,2024-03-06,73,2,142.31,284.62,Pending,
86985,5049,2025-12-19,287,2,201.94,403.88,Completed,2025-12-22
86986,7684,2026-07-12,493,4,177.80,711.20,Completed,2026-07-12
86987,1666,2026-06-23,456,1,148.84,148.84,Completed,2026-06-25
86988,3420,2023-10-06,278,6,296.93,1781.58,Completed,2023-10-10
86989,1896,2026-04-13,301,3,282.48,847.44,Completed,2026-04-16
86990,3425,2025-06-06,12,6,320.36,1922.16,Completed,2025-06-07
86991,6324,2026-06-05,364,3,418.18,1254.54,Completed,2026-06-07
86992,1475,2026-06-25,482,6,349.63,2097.78,Completed,2026-06-27
86993,2026,2026-07-02,476,5,85.46,427.30,Pending,
86994,527,2021-11-26,346,5,109.76,548.80,Pending,
86995,3353,2025-09-27,467,2,125.52,251.04,Cancelled,
86996,3080,2026-02-10,270,4,330.18,1320.72,Completed,2026-02-10
86997,4919,2022-02-02,202,6,315.15,1890.90,Completed,2022-02-04
86998,970,2026-07-30,363,6,49.96,299.76,Completed,2026-07-30
86999,712,2026-01-18,87,1,122.88,122.88,Completed,2026-01-22
87000,7757,2025-07-05,441,3,263.49,790.47,Pending,
87001,2133,2021-12-30,357,4,197.73,790.92,Cancelled,
87002,2537,2024-09-17,352,3,84.65,253.95,Completed,2024-09-20
87003,2207,2024-01-17,55,2,364.83,729.66,Completed,2024-01-18
87004,641,2025-03-18,26,8,160.93,1287.44,Completed,2025-03-19
87005,3695,2025-11-04,447,1,330.85,330.85,Cancelled,
87006,1631,2024-06-30,341,5,18.56,92.80,Completed,2024-06-30
87007,6624,2025-08-01,253,6,262.04,1572.24,Completed,2025-08-03
87008,976,2026-04-07,112,8,289.68,2317.44,Completed,2026-04-08
87009,332,2023-06-11,157,8,413.98,3311.84,Completed,2023-06-12
87010,1047,2026-07-04,112,8,289.68,2317.44,Completed,2026-07-06
87011,3489,2026-02-14,59,4,74.04,296.16,Completed,2026-02-15
87012,8026,2025-09-09,297,3,306.08,918.24,Completed,2025-09-11
87013,4883,2024-06-02,11,6,236.15,1416.90,Completed,2024-06-02
87014,9581,2024-09-22,170,4,325.43,1301.72,Pending,
87015,4267,2024-08-10,406,1,40.26,40.26,Pending,
87016,6096,2026-08-03,247,6,229.52,1377.12,Completed,2026-08-03
87017,6324,2025-06-24,141,3,325.44,976.32,Completed,2025-06-27
87018,1136,2023-10-08,301,8,282.48,2259.84,Completed,2023-10-08
87019,5896,2026-03-27,181,5,268.67,1343.35,Completed,2026-03-30
87020,5319,2024-11-29,54,6,313.79,1882.74,Completed,2024-12-02
87021,1447,2023-06-27,457,7,150.00,1050.00,Completed,2023-06-29
87022,4728,2024-06-25,499,3,317.66,952.98,Completed,2024-06-28
87023,5752,2025-05-26,407,2,403.47,806.94,Pending,
87024,3203,2026-04-11,265,2,201.30,402.60,Completed,2026-04-14
87025,8766,2023-03-04,54,5,313.79,1568.95,Completed,2023-03-08
87026,2802,2025-08-28,35,4,175.22,700.88,Pending,
87027,9465,2024-11-05,152,4,218.63,874.52,Cancelled,
87028,1390,2025-08-05,485,2,243.62,487.24,Completed,2025-08-07
87029,2329,2025-09-15,142,3,33.51,100.53,Completed,2025-09-19
87030,8503,2026-04-01,236,6,352.51,2115.06,Completed,2026-04-02
87031,5663,2024-10-25,288,6,353.80,2122.80,Completed,2024-10-26
87032,2141,2024-01-17,159,3,41.51,124.53,Completed,2024-01-20
87033,4259,2024-03-09,184,6,299.67,1798.02,Completed,2024-03-10
87034,365,2025-07-31,11,3,236.15,708.45,Completed,2025-08-02
87035,9197,2023-07-24,482,4,349.63,1398.52,Completed,2023-07-25
87036,3774,2025-12-12,200,6,13.83,82.98,Pending,
87037,6457,2026-08-06,113,4,17.76,71.04,Completed,2026-08-07
87038,8296,2025-08-03,256,5,73.58,367.90,Completed,2025-08-07
87039,5860,2024-05-19,155,3,271.40,814.20,Completed,2024-05-21
87040,9202,2025-06-19,295,3,409.32,1227.96,Completed,2025-06-19
87041,1645,2025-08-30,411,2,361.40,722.80,Completed,2025-08-30
87042,8136,2026-07-05,40,4,127.80,511.20,Completed,2026-07-05
87043,2096,2026-07-25,13,4,304.54,1218.16,Completed,2026-07-27
87044,2129,2021-03-24,366,6,123.02,738.12,Completed,2021-03-27
87045,5931,2025-09-28,263,1,339.34,339.34,Completed,2025-09-28
87046,7905,2023-12-08,13,1,304.54,304.54,Completed,2023-12-09
87047,4439,2025-11-29,7,2,123.13,246.26,Completed,2025-12-01
87048,8654,2022-01-30,316,1,224.60,224.60,Completed,2022-02-02
87049,1462,2026-02-25,353,6,51.11,306.66,Completed,2026-02-25
87050,4873,2023-10-04,377,3,80.28,240.84,Completed,2023-10-05
87051,311,2025-08-03,295,2,409.32,818.64,Completed,2025-08-04
87052,5726,2025-06-18,266,3,90.16,270.48,Completed,2025-06-20
87053,739,2026-04-22,253,7,262.04,1834.28,Completed,2026-04-24
87054,3926,2026-06-07,224,5,189.67,948.35,Completed,2026-06-08
87055,7541,2025-03-01,264,4,93.67,374.68,Completed,2025-03-03
87056,4965,2024-09-25,493,6,177.80,1066.80,Completed,2024-09-26
87057,646,2023-05-11,387,8,181.87,1454.96,Pending,
87058,7581,2021-08-24,13,1,304.54,304.54,Completed,2021-08-25
87059,5096,2024-08-15,273,4,183.99,735.96,Cancelled,
87060,4624,2021-08-14,236,3,352.51,1057.53,Completed,2021-08-18
87061,2048,2024-09-01,207,5,147.67,738.35,Completed,2024-09-02
87062,6836,2025-07-29,427,3,363.79,1091.37,Completed,2025-08-01
87063,5674,2022-08-30,224,1,189.67,189.67,Completed,2022-08-30
87064,5774,2025-05-22,144,6,373.58,2241.48,Completed,2025-05-24
87065,3411,2026-07-07,356,5,19.98,99.90,Completed,2026-07-10
87066,1207,2025-07-18,306,3,361.48,1084.44,Cancelled,
87067,6010,2024-02-10,266,5,90.16,450.80,Completed,2024-02-10
87068,7135,2026-06-21,494,3,380.80,1142.40,Completed,2026-06-25
87069,231,2025-07-16,322,2,213.16,426.32,Completed,2025-07-20
87070,501,2024-08-29,495,8,21.50,172.00,Completed,2024-08-30
87071,3551,2023-02-06,107,3,174.54,523.62,Completed,2023-02-10
87072,1001,2026-02-07,386,1,413.82,413.82,Completed,2026-02-08
87073,8420,2020-11-01,48,3,306.67,920.01,Completed,2020-11-03
87074,3264,2025-02-10,158,2,315.78,631.56,Completed,2025-02-12
87075,4421,2023-03-14,442,1,206.88,206.88,Completed,2023-03-16
87076,1406,2026-01-05,385,7,419.41,2935.87,Completed,2026-01-08
87077,3396,2026-05-09,202,4,315.15,1260.60,Completed,2026-05-12
87078,5711,2025-12-11,370,6,269.16,1614.96,Completed,2025-12-11
87079,7811,2025-11-24,175,4,13.29,53.16,Completed,2025-11-24
87080,6722,2026-02-14,103,4,259.54,1038.16,Completed,2026-02-17
87081,6166,2026-03-06,30,4,147.45,589.80,Completed,2026-03-09
87082,6470,2026-03-14,317,6,189.65,1137.90,Completed,2026-03-15
87083,9272,2025-08-17,308,3,415.07,1245.21,Completed,2025-08-18
87084,4567,2024-08-21,41,5,166.55,832.75,Completed,2024-08-22
87085,1429,2026-06-11,157,1,413.98,413.98,Completed,2026-06-14
87086,9184,2022-09-04,247,2,229.52,459.04,Completed,2022-09-05
87087,6398,2026-07-03,120,2,357.08,714.16,Completed,2026-07-04
87088,2337,2023-10-10,27,2,131.08,262.16,Completed,2023-10-12
87089,657,2026-01-30,500,8,158.40,1267.20,Pending,
87090,4147,2025-07-31,5,1,135.53,135.53,Completed,2025-07-31
87091,7808,2025-12-13,125,2,268.24,536.48,Pending,
87092,6396,2025-01-23,170,4,325.43,1301.72,Completed,2025-01-26
87093,9228,2025-04-14,204,1,270.67,270.67,Completed,2025-04-16
87094,5570,2025-12-21,337,6,395.22,2371.32,Completed,2025-12-24
87095,4535,2023-05-31,272,1,11.88,11.88,Completed,2023-05-31
87096,7911,2021-12-27,32,4,265.17,1060.68,Completed,2021-12-31
87097,248,2025-12-12,304,2,296.78,593.56,Completed,2025-12-15
87098,450,2022-05-22,211,1,386.75,386.75,Completed,2022-05-26
87099,5326,2025-06-26,93,6,411.79,2470.74,Completed,2025-06-26
87100,4100,2026-01-14,310,1,216.91,216.91,Completed,2026-01-14
87101,3057,2023-07-21,337,2,395.22,790.44,Completed,2023-07-23
87102,9228,2025-06-21,197,2,239.07,478.14,Pending,
87103,87,2025-11-16,315,3,241.13,723.39,Pending,
87104,5739,2026-07-02,359,5,245.08,1225.40,Completed,2026-07-06
87105,3736,2025-06-15,163,3,42.97,128.91,Completed,2025-06-17
87106,4441,2023-03-16,226,2,379.10,758.20,Completed,2023-03-16
87107,5212,2025-02-22,188,2,413.47,826.94,Cancelled,
87108,5410,2024-08-22,301,1,282.48,282.48,Completed,2024-08-25
87109,9171,2021-07-16,111,4,65.39,261.56,Completed,2021-07-18
87110,8082,2025-08-19,481,4,128.28,513.12,Cancelled,
87111,8413,2023-10-10,444,6,400.42,2402.52,Completed,2023-10-13
87112,7429,2026-06-24,15,4,417.04,1668.16,Completed,2026-06-25
87113,7752,2026-07-01,195,6,217.28,1303.68,Completed,2026-07-03
87114,3034,2025-11-19,500,3,158.40,475.20,Completed,2025-11-20
87115,6500,2025-12-03,142,6,33.51,201.06,Completed,2025-12-06
87116,6008,2025-09-03,497,4,159.71,638.84,Completed,2025-09-05
87117,6826,2022-07-11,389,5,168.42,842.10,Completed,2022-07-11
87118,5807,2025-03-28,83,3,220.78,662.34,Completed,2025-04-01
87119,3960,2025-11-06,182,4,314.97,1259.88,Completed,2025-11-10
87120,2511,2025-06-04,75,1,115.65,115.65,Completed,2025-06-05
87121,6390,2026-05-19,45,2,160.62,321.24,Completed,2026-05-19
87122,6779,2025-01-23,30,6,147.45,884.70,Completed,2025-01-27
87123,8816,2025-03-13,169,5,46.08,230.40,Completed,2025-03-16
87124,4313,2026-05-23,323,3,64.41,193.23,Completed,2026-05-23
87125,8326,2026-03-06,497,3,159.71,479.13,Completed,2026-03-06
87126,2964,2023-11-02,500,5,158.40,792.00,Completed,2023-11-06
87127,4812,2026-06-07,227,2,275.86,551.72,Cancelled,
